,date,country,Continent,gdppc,inflation,poverty,mortality,giniindex,unemployment,netMig,refugee,life_exp,electAccess,totalpop,urbanpop,surface,CO2,precipitation,densitypop,migrationtclass
5141,1964,South Sudan,Asia,22754.637818100553,71.67101356981483,82.3,340.4,45.2,12.1499996185303,0.0,257506.9090909091,33.149,3.6778825243314106,3088701.0,268779.0,646883.0,940.3333292802179,900.0,4.774744428281466,Emigration
5142,1963,South Sudan,Asia,22754.637818100553,71.67101356981483,82.3,343.6,45.2,12.1499996185303,0.0,257506.9090909091,28.826,3.6778825243314106,3036238.0,264578.0,646883.0,940.3333292802179,900.0,4.693643209050168,Emigration
5143,1962,South Sudan,Asia,22754.637818100553,71.67101356981483,82.3,346.7,45.2,12.1499996185303,0.0,257506.9090909091,29.119,3.6778825243314106,2992270.0,261076.0,646883.0,940.3333292802179,900.0,4.625674194560686,Emigration
5144,1961,South Sudan,Asia,22754.637818100553,71.67101356981483,82.3,349.4,45.2,12.1499996185303,0.0,257506.9090909091,28.84,3.6778825243314106,2948953.0,257650.0,646883.0,940.3333292802179,900.0,4.558711544436938,Emigration
5145,1960,South Sudan,Asia,22754.637818100553,71.67101356981483,82.3,352.4,45.2,12.1499996185303,0.0,257506.9090909091,28.662,3.6778825243314106,2907724.0,254368.0,646883.0,940.3333292802179,900.0,4.494976680481633,Emigration
5146,2021,Sweden,Europe,53613.4217306257,2.16319736447149,15.607142857142858,14.629343065693432,27.320833333333336,8.72000026702881,80097.0,240854.0,77.84500999600161,100.0,10415811.0,9190703.0,458237.6614,49327.33352152506,624.0,22.730150481690636,Immigration
5147,2020,Sweden,Europe,51331.2822226344,0.497367318853562,15.7,2.6,27.320833333333336,8.28999996185303,81066.0,248372.0,82.4073170731707,100.0,10353442.0,9108648.0,528860.704,49327.33352152506,624.0,19.57687898097265,Immigration
5148,2019,Sweden,Europe,52850.5691792533,1.78415097403832,16.1,2.7,29.3,6.82999992370605,81585.0,253787.0,83.109756097561,100.0,10278887.0,9015406.0,528861.06,35000.0,624.0,19.43589304911199,Immigration
5149,2018,Sweden,Europe,52349.2924275599,1.95353530127029,17.1,2.7,30.0,6.3600001335144,81492.0,248210.0,82.5585365853659,100.0,10175214.0,8896291.0,528449.29,36009.9983215332,624.0,19.254854141255443,Immigration
5150,2017,Sweden,Europe,51947.9542478244,1.79449904665596,16.4,2.8,28.8,6.71999979019165,80765.0,240954.0,82.409756097561,100.0,10057698.0,8764881.0,528449.29,38290.0009155273,624.0,19.032475187922003,Immigration
5151,2016,Sweden,Europe,51334.4320301641,0.984269244577978,15.8,2.8,29.6,6.98999977111816,79667.0,230158.0,82.3073170731707,100.0,9923085.0,8618398.0,528449.29,38779.9987792969,624.0,18.77774308297396,Immigration
5152,2015,Sweden,Europe,50928.962975552,-0.0467847449832651,16.2,2.9,29.2,7.42999982833862,77987.0,169516.0,82.2048780487805,100.0,9799186.0,8481489.0,528449.29,39189.998626709,624.0,18.5432853926249,Immigration
5153,2014,Sweden,Europe,49258.9961639539,-0.17963849411465,16.3,2.9,28.4,7.94999980926514,75670.0,142197.0,82.2536585365854,100.0,9696110.0,8362604.0,528447.52,39080.0018310547,624.0,18.348293128521068,Immigration
5154,2013,Sweden,Europe,48462.1600029489,-0.0442929701486557,15.6,2.9,28.8,8.05000019073486,72873.0,114172.0,81.9560975609756,100.0,9600379.0,8250182.0,528447.52,40540.0009155273,624.0,18.167137959129793,Immigration
5155,2012,Sweden,Europe,48300.8425001578,0.8883775069237,16.0,3.0,27.6,7.98000001907349,69451.0,92869.0,81.7048780487805,100.0,9519374.0,8150488.0,447420.11,42139.9993896484,624.0,21.27614246038248,Immigration
5156,2011,Sweden,Europe,48947.4393112155,2.96115073822139,15.2,3.0,27.6,7.80000019073486,65397.0,86603.0,81.8024390243903,100.0,9449213.0,8059895.0,447420.11,44580.0018310547,624.0,21.119330107893454,Immigration
5157,2010,Sweden,Europe,47791.3715245947,1.15798802715629,15.4,3.1,27.7,8.60999965667725,60639.0,82620.0,81.4512195121951,100.0,9378126.0,7976659.0,447420.11,48130.0010681152,624.0,20.96044811217806,Immigration
5158,2009,Sweden,Europe,45492.768174936,-0.494460544378046,14.8,3.1,27.3,8.35000038146973,55405.0,81346.0,81.3512195121951,100.0,9298515.0,7894625.0,447420.11,42880.0010681152,624.0,20.7825146706079,Immigration
5159,2008,Sweden,Europe,47963.4937520407,3.43704910602875,14.4,3.2,28.1,6.23000001907349,50669.0,77016.0,81.1,100.0,9219637.0,7813274.0,447420.11,46150.0015258789,624.0,20.606219510338953,Immigration
5160,2007,Sweden,Europe,48557.3843477247,2.21216883436735,13.5,3.3,27.1,6.15999984741211,46383.0,75055.0,80.9,100.0,9148092.0,7738188.0,447420.11,47139.9993896484,624.0,20.446313868189787,Immigration
5161,2006,Sweden,Europe,47292.3136933265,1.36021468627688,15.607142857142858,3.4,26.4,7.07000017166138,42580.0,79895.0,80.7487804878049,100.0,9080505.0,7666670.0,447420.11,48900.0015258789,624.0,20.29525449806,Immigration
5162,2005,Sweden,Europe,45440.2967492535,0.453170852576176,15.607142857142858,3.6,26.8,7.67000007629395,39103.0,74889.0,80.5463414634146,100.0,9029572.0,7613645.0,447420.11,50209.9990844727,624.0,20.181417415502402,Immigration
5163,2004,Sweden,Europe,44354.3910620977,0.373659828721796,15.607142857142858,3.7,26.1,6.69000005722046,36044.0,73383.0,80.4975609756098,100.0,8993531.0,7577769.0,447420.11,53590.0001525879,624.0,20.10086448729361,Immigration
5164,2003,Sweden,Europe,42678.2841388566,1.92565534892387,15.607142857142858,3.9,25.3,5.55000019073486,33445.0,112148.0,80.0951219512195,100.0,8958229.0,7542470.0,447420.11,55200.0007629395,624.0,20.02196325060132,Immigration
5165,2002,Sweden,Europe,41870.2591560099,2.15848213589263,15.607142857142858,4.0,27.320833333333336,4.96999979019165,31068.0,142170.0,79.8463414634146,100.0,8924958.0,7508835.0,447420.11,54020.0004577637,624.0,19.947601371784565,Immigration
5166,2001,Sweden,Europe,41103.7264589774,2.40595834145435,15.607142857142858,4.1,27.320833333333336,5.01999998092651,29249.0,146480.0,79.7951219512195,100.0,8895960.0,7478923.0,447420.11,52500.0,624.0,19.88278980128989,Immigration
5167,2000,Sweden,Europe,40625.3620520538,0.899143734041743,15.607142857142858,4.1,27.2,5.46999979019165,27734.0,157206.0,79.6439024390244,100.0,8872109.0,7454878.0,447420.11,53280.0,624.0,19.829481960477818,Immigration
5168,1999,Sweden,Europe,38839.4262714954,0.462175756339131,15.607142857142858,4.1,27.320833333333336,7.6100001335144,26554.0,159504.0,79.4414634146342,100.0,8857874.0,7440437.0,447420.11,57260.0,624.0,19.79766622470322,Immigration
5169,1998,Sweden,Europe,37286.0953943757,-0.267132668354967,15.607142857142858,4.2,27.320833333333336,8.9399995803833,25405.0,178782.0,79.3390243902439,100.0,8850974.0,7432163.0,447420.11,58360.0,624.0,19.782244477120173,Immigration
5170,1997,Sweden,Europe,35764.6847640308,0.658410256243524,15.607142857142858,4.3,27.320833333333336,10.3599996566772,24183.0,186719.0,79.1975609756098,100.0,8846062.0,7425561.0,447420.11,57380.0,624.0,19.771265980869746,Immigration
5171,1996,Sweden,Europe,34719.1107469171,0.533131978766251,15.607142857142858,4.5,27.320833333333336,9.55000019073486,23219.0,191159.0,78.9590243902439,100.0,8840998.0,7418835.0,447420.11,63650.0,624.0,19.759947759165318,Immigration
5172,1995,Sweden,Europe,34233.7027776288,2.45514857818396,15.607142857142858,4.8,25.2,8.89999961853027,22161.0,199194.0,78.7404878048781,100.0,8826939.0,7399093.0,447420.11,58230.0,624.0,19.728525389705887,Immigration
5173,1994,Sweden,Europe,33110.8255761839,2.15813800724627,15.607142857142858,5.2,27.320833333333336,9.57999992370605,21185.0,200774.0,78.650243902439,100.0,8780745.0,7346937.0,447420.11,58490.0,624.0,19.625280142191194,Immigration
5174,1993,Sweden,Europe,32086.0126428301,4.72817304626055,15.607142857142858,5.7,27.320833333333336,9.32999992370605,20278.0,162386.0,78.0604878048781,100.0,8718561.0,7281393.0,447420.11,56500.0,624.0,19.4862966709297,Immigration
5175,1992,Sweden,Europe,32953.6182903423,2.37436725111879,15.607142857142858,6.2,24.9,5.71999979019165,19363.0,131069.0,77.9987804878049,100.0,8668067.0,7225787.0,447420.11,56750.0,624.0,19.373440769124123,Immigration
5176,1991,Sweden,Europe,33536.0149056118,9.44462732944187,15.607142857142858,6.6,27.320833333333336,3.24000000953674,18514.0,124457.0,77.6668292682927,100.0,8617375.0,7170001.0,447420.11,54240.0,624.0,19.26014233021399,Immigration
5177,1990,Sweden,Europe,34156.8202971425,10.3665533879494,15.607142857142858,7.0,27.320833333333336,1.83000004291534,17724.0,109654.0,77.5368292682927,100.0,8558835.0,7112392.0,447420.11,53350.0,624.0,19.129303329705053,Immigration
5178,1989,Sweden,Europe,43724.41611150999,6.44327587426601,15.607142857142858,7.2,27.320833333333336,1.46000003814697,17140.0,139783.0,77.7268292682927,100.0,8492964.0,7057653.0,447420.11,49327.33352152506,624.0,18.982079281148092,Immigration
5179,1988,Sweden,Europe,43724.41611150999,5.82489868439442,15.607142857142858,7.3,27.320833333333336,5.630851040495202,16519.0,139783.0,76.9792682926829,100.0,8436489.0,7010722.0,447420.11,49327.33352152506,624.0,18.85585562973466,Immigration
5180,1987,Sweden,Europe,43724.41611150999,4.18857151771367,15.607142857142858,7.4,23.1,2.15000009536743,15812.0,130000.0,77.0921951219512,100.0,8397804.0,6978575.0,447420.11,49327.33352152506,624.0,18.769393266654912,Immigration
5181,1986,Sweden,Europe,43724.41611150999,4.23591011089793,15.607142857142858,7.5,27.320833333333336,2.23000001907349,15194.0,120000.0,76.9312195121951,100.0,8369829.0,6955328.0,447420.11,49327.33352152506,624.0,18.706868137867115,Immigration
5182,1985,Sweden,Europe,43724.41611150999,7.37257458126244,15.607142857142858,7.6,27.320833333333336,2.82999992370605,14534.0,90600.0,76.6678048780488,100.0,8350386.0,6939171.0,447420.11,49327.33352152506,624.0,18.663412335221143,Immigration
5183,1984,Sweden,Europe,43724.41611150999,8.04424238994422,15.607142857142858,7.7,27.320833333333336,3.0699999332428,13823.0,90600.0,76.8158536585366,100.0,8336605.0,6927719.0,447420.11,49327.33352152506,624.0,18.632611305736795,Immigration
5184,1983,Sweden,Europe,43724.41611150999,8.87302152363218,15.607142857142858,7.8,27.320833333333336,3.48000001907349,13153.0,43000.0,76.5517073170732,100.0,8329033.0,6921426.0,447420.11,49327.33352152506,624.0,18.61568761404131,Immigration
5185,1982,Sweden,Europe,43724.41611150999,8.58918509047116,15.607142857142858,8.0,27.320833333333336,3.14000010490417,12496.0,20000.0,76.3273170731707,100.0,8325263.0,6918294.0,447420.11,49327.33352152506,624.0,18.607261528767673,Immigration
5186,1981,Sweden,Europe,43724.41611150999,12.1039385302599,15.607142857142858,8.2,22.9,5.630851040495202,11834.0,20000.0,76.0260975609756,100.0,8320503.0,6914338.0,447420.11,49327.33352152506,624.0,18.59662275797125,Immigration
5187,1980,Sweden,Europe,43724.41611150999,13.7063223649004,15.607142857142858,8.4,27.320833333333336,5.630851040495202,11174.0,20000.0,75.7409756097561,100.0,8310531.0,6904971.0,447420.11,49327.33352152506,624.0,18.57433498015992,Immigration
5188,1979,Sweden,Europe,43724.41611150999,7.20978617047807,15.607142857142858,8.7,27.320833333333336,5.630851040495202,10422.0,20000.0,75.5241463414634,100.0,8293678.0,6885080.0,447420.11,49327.33352152506,624.0,18.536667920447297,Immigration
5189,1978,Sweden,Europe,43724.41611150999,9.99526541717738,15.607142857142858,9.0,27.320833333333336,5.630851040495202,10204.0,20000.0,75.4690243902439,100.0,8275599.0,6864113.0,447420.11,49327.33352152506,624.0,18.496260706743826,Immigration
5190,1977,Sweden,Europe,43724.41611150999,11.4418051091076,15.607142857142858,9.4,27.320833333333336,5.630851040495202,10098.0,20000.0,75.379756097561,100.0,8251540.0,6838299.0,447420.11,49327.33352152506,624.0,18.44248797846838,Immigration
5191,1976,Sweden,Europe,43724.41611150999,10.2492246529784,15.607142857142858,9.8,27.320833333333336,1.61000001430511,10238.0,20000.0,74.9692682926829,100.0,8222286.0,6808217.0,447420.11,49327.33352152506,624.0,18.377104238788014,Immigration
5192,1975,Sweden,Europe,43724.41611150999,9.77987398822574,15.607142857142858,10.4,24.3,1.62000000476837,10588.0,20000.0,74.9846341463415,100.0,8192437.0,6777603.0,447420.11,49327.33352152506,624.0,18.310390652758098,Immigration
5193,1974,Sweden,Europe,43724.41611150999,9.9117253011324,15.607142857142858,11.0,27.320833333333336,1.98000001907349,11254.0,20000.0,74.9804878048781,100.0,8159955.0,6733350.0,447420.11,49327.33352152506,624.0,18.237792217251926,Immigration
5194,1973,Sweden,Europe,43724.41611150999,6.71799739819353,15.607142857142858,11.6,27.320833333333336,2.46000003814697,12147.0,20000.0,74.8673170731707,100.0,8136312.0,6688293.0,447420.11,49327.33352152506,624.0,18.184949263903224,Immigration
5195,1972,Sweden,Europe,43724.41611150999,6.00738969862495,15.607142857142858,12.3,27.320833333333336,2.70000004768372,13131.0,20000.0,74.7180487804878,100.0,8122300.0,6651027.0,447420.11,49327.33352152506,624.0,18.15363194113023,Immigration
5196,1971,Sweden,Europe,43724.41611150999,7.39554113837636,15.607142857142858,12.9,27.320833333333336,2.54999995231628,14363.0,20000.0,74.6239024390244,100.0,8098334.0,6605244.0,447420.11,49327.33352152506,624.0,18.10006707119177,Immigration
5197,1970,Sweden,Europe,43724.41611150999,7.01635885100765,15.607142857142858,13.4,27.320833333333336,1.50999999046326,15779.0,20000.0,74.6492682926829,100.0,8042801.0,6517403.0,447420.11,49327.33352152506,624.0,17.975948823578808,Immigration
5198,1969,Sweden,Europe,43724.41611150999,2.69199458555702,15.607142857142858,13.9,27.320833333333336,1.88999998569489,17334.0,17000.0,74.0848780487805,100.0,7968072.0,6397326.0,447420.11,49327.33352152506,624.0,17.808926827182624,Immigration
5199,1968,Sweden,Europe,43724.41611150999,1.94312582473236,15.607142857142858,14.4,27.320833333333336,5.630851040495202,18272.0,17000.0,73.9729268292683,100.0,7912273.0,6291760.0,447420.11,49327.33352152506,624.0,17.684214060025152,Immigration
5200,1967,Sweden,Europe,43724.41611150999,4.28931922993324,15.607142857142858,14.9,34.0,5.630851040495202,18977.0,18000.0,74.1224390243903,100.0,7867931.0,6194186.0,447420.11,49327.33352152506,624.0,17.585108098963186,Immigration
5201,1966,Sweden,Europe,43724.41611150999,6.40480825348421,15.607142857142858,15.5,27.320833333333336,5.630851040495202,19267.0,20000.0,74.0785365853659,100.0,7807797.0,6083367.0,447420.11,49327.33352152506,624.0,17.450706451258974,Immigration
5202,1965,Sweden,Europe,43724.41611150999,5.01277129643832,15.607142857142858,16.3,27.320833333333336,5.630851040495202,19129.0,22000.0,73.8617073170732,100.0,7733853.0,5959398.0,447420.11,49327.33352152506,624.0,17.28543895802985,Immigration
5203,1964,Sweden,Europe,43724.41611150999,3.3876623108835,15.607142857142858,17.1,27.320833333333336,5.630851040495202,18697.0,24000.0,73.7331707317073,100.0,7661354.0,5834351.0,447420.11,49327.33352152506,624.0,17.123401091649637,Immigration
5204,1963,Sweden,Europe,43724.41611150999,2.87174034485769,15.607142857142858,17.9,27.320833333333336,5.630851040495202,17993.0,26000.0,73.5553658536585,100.0,7604328.0,5720204.0,447420.11,49327.33352152506,624.0,16.99594593546544,Immigration
5205,1962,Sweden,Europe,43724.41611150999,4.76619721905829,15.607142857142858,18.6,27.320833333333336,5.630851040495202,17188.0,26000.0,73.3504878048781,100.0,7561588.0,5616067.0,447420.11,49327.33352152506,624.0,16.9004205018858,Immigration
5206,1961,Sweden,Europe,43724.41611150999,2.15797310981959,15.607142857142858,19.2,27.320833333333336,5.630851040495202,16108.0,26000.0,73.4743902439024,100.0,7519998.0,5511783.0,447420.11,49327.33352152506,624.0,16.807465359570003,Immigration
5207,1960,Sweden,Europe,43724.41611150999,4.14177915090216,15.607142857142858,19.6,27.320833333333336,5.630851040495202,14792.0,26000.0,73.0056097560976,100.0,7484656.0,5425627.0,458237.6614,49327.33352152506,624.0,16.333567994243435,Immigration
5208,2021,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,72.88943661971831,36.35,6.883333303310254,212187.0,589542.0,66.49808196721311,91.06638445172992,21324367.0,11968088.0,185180.0,42524.99993896485,252.0,115.15480613457177,Immigration
5209,2020,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,22.4,36.35,6.883333303310254,270006.0,584034.0,72.14,89.1403198242188,20772595.0,11523597.0,185180.0,42524.99993896485,252.0,112.17515390430933,Immigration
5210,2019,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,22.2,36.35,6.883333303310254,500572.0,578525.0,71.822,89.2692108154297,20098251.0,11018062.0,185180.0,25709.9990844727,252.0,108.53359434064154,Immigration
5211,2018,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,23.4,36.35,6.883333303310254,513647.0,578956.0,70.145,86.0,19333463.0,10471390.0,185180.0,27389.9993896484,252.0,104.40362350145804,Immigration
5212,2017,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,23.5,36.35,6.883333303310254,-293599.0,571298.0,68.481,89.5309448242188,18983373.0,10156105.0,185180.0,29340.0001525879,252.0,102.51308456636785,Emigration
5213,2016,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,39.5,36.35,6.883333303310254,-133823.0,562821.0,65.993,89.6692352294922,18964252.0,10019763.0,185180.0,26340.0001525879,252.0,102.4098282751917,Emigration
5214,2015,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,41.6,36.35,6.883333303310254,-827474.0,555766.0,65.124,89.8164291381836,19205178.0,10018957.0,185180.0,25270.0004577637,252.0,103.71086510422292,Emigration
5215,2014,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,47.0,36.35,6.883333303310254,-1457678.0,677751.0,63.153,89.9754943847656,20072232.0,10337199.0,185180.0,26610.0006103516,252.0,108.39308780645858,Emigration
5216,2013,Syrian Arab Republic,Asia,22754.637818100553,9.67656242784068,32.650000000000006,45.3,36.35,6.883333303310254,-2081259.0,666541.0,63.827,90.1493988037109,21495821.0,11291540.0,185180.0,30700.0007629395,252.0,116.08068365914245,Emigration
5217,2012,Syrian Arab Republic,Asia,22754.637818100553,36.7022953364139,32.650000000000006,37.0,36.35,6.883333303310254,-999191.0,975685.0,66.769,90.7931900024414,22605577.0,12106417.0,185180.0,47029.9987792969,252.0,122.07353385894805,Emigration
5218,2011,Syrian Arab Republic,Asia,22754.637818100553,4.75316388885632,32.650000000000006,20.1,36.35,6.883333303310254,-256835.0,1242381.0,73.305,91.5147247314453,22730733.0,12406434.0,185180.0,56919.9981689453,252.0,122.74939518306513,Emigration
5219,2010,Syrian Arab Republic,Asia,22754.637818100553,4.39741383150069,32.650000000000006,18.9,36.35,8.60999965667725,-54336.0,1482272.0,73.881,92.6999969482422,22337563.0,12419685.0,185180.0,61090.0001525879,252.0,120.62621773409656,Emigration
5220,2009,Syrian Arab Republic,Asia,22754.637818100553,2.92089711805365,32.650000000000006,18.8,36.35,8.14000034332275,-52701.0,1526573.0,73.853,91.0272445678711,21827220.0,12056702.0,185180.0,60700.0007629395,252.0,117.87028836807431,Emigration
5221,2008,Syrian Arab Republic,Asia,22754.637818100553,15.7453252219709,32.650000000000006,18.9,36.35,10.9399995803833,-402356.0,1567590.0,73.551,91.2848663330078,21474059.0,11783890.0,185180.0,65279.9987792969,252.0,115.96316556863592,Emigration
5222,2007,Syrian Arab Republic,Asia,22754.637818100553,3.90770950443607,35.2,19.1,36.35,8.42000007629395,801533.0,1955234.0,73.709,91.5524215698242,20703005.0,11285415.0,185180.0,63599.9984741211,252.0,111.79935738200669,Immigration
5223,2006,Syrian Arab Republic,Asia,22754.637818100553,10.0241105377571,32.650000000000006,19.3,36.35,8.17000007629395,682984.0,1144565.0,73.35,99.5057601928711,19432009.0,10521656.0,185180.0,60209.9990844727,252.0,104.93578680203046,Immigration
5224,2005,Syrian Arab Republic,Asia,22754.637818100553,7.24034939348534,32.650000000000006,19.7,36.35,6.883333303310254,13431.0,458135.0,72.769,92.1065292358398,18583557.0,9994609.0,185180.0,57220.0012207031,252.0,100.35401771249595,Immigration
5225,2004,Syrian Arab Republic,Asia,22754.637818100553,4.43314136719838,32.650000000000006,20.1,36.35,6.883333303310254,10911.0,437337.0,72.475,92.3877105712891,18084007.0,9659934.0,185180.0,46360.0006103516,252.0,97.656372178421,Immigration
5226,2003,Syrian Arab Republic,Asia,22754.637818100553,5.79682944905843,30.1,20.7,37.5,10.2799997329712,-17451.0,417503.0,72.414,92.6683578491211,17611356.0,9342648.0,185180.0,44380.0010681152,252.0,95.10398531158873,Emigration
5227,2002,Syrian Arab Republic,Asia,22754.637818100553,-0.130505282417403,32.650000000000006,21.4,36.35,11.6800003051758,-17963.0,408515.0,71.939,86.5999984741211,17164021.0,9042350.0,185180.0,44270.0004577637,252.0,92.68830867264283,Emigration
5228,2001,Syrian Arab Republic,Asia,22754.637818100553,2.99999999999995,32.650000000000006,22.1,36.35,11.6300001144409,-18374.0,399596.0,71.644,93.2186508178711,16727948.0,8751059.0,185180.0,44730.0,252.0,90.33344853655902,Emigration
5229,2000,Syrian Arab Republic,Asia,22754.637818100553,-3.84615384615379,32.650000000000006,23.0,36.35,6.883333303310254,-18458.0,390987.0,70.764,93.4835891723633,16307654.0,8471337.0,185180.0,44400.0,252.0,88.06379738632681,Emigration
5230,1999,Syrian Arab Republic,Asia,22754.637818100553,-3.70370370370367,32.650000000000006,24.0,36.35,7.59999990463257,-18162.0,384846.0,70.425,91.06638445172992,15901201.0,8201521.0,185180.0,43870.0,252.0,85.86888972891241,Emigration
5231,1998,Syrian Arab Republic,Asia,22754.637818100553,-0.797165633303876,32.650000000000006,25.2,36.35,6.883333303310254,-17572.0,391004.0,70.196,91.06638445172992,15500542.0,7937828.0,185180.0,44630.0,252.0,83.70527054757534,Emigration
5232,1997,Syrian Arab Republic,Asia,22754.637818100553,1.88611136179084,32.650000000000006,26.4,36.35,6.883333303310254,-16907.0,383907.0,70.283,91.06638445172992,15103996.0,7679023.0,185180.0,42070.0,252.0,81.56386218814127,Emigration
5233,1996,Syrian Arab Republic,Asia,22754.637818100553,8.24989009915511,32.650000000000006,27.8,35.2,6.883333303310254,-16245.0,379894.0,70.347,91.06638445172992,14708879.0,7424012.0,185180.0,42020.0,252.0,79.43017064477806,Emigration
5234,1995,Syrian Arab Republic,Asia,22754.637818100553,7.97995780590684,32.650000000000006,29.2,36.35,7.19999980926514,-13569.0,378729.0,70.416,91.06638445172992,14313450.0,7171611.0,185180.0,38980.0,252.0,77.29479425423912,Emigration
5235,1994,Syrian Arab Republic,Asia,22754.637818100553,15.3284671532846,32.650000000000006,30.7,36.35,7.5,-18146.0,372750.0,70.141,91.06638445172992,13922626.0,6928456.0,185180.0,37440.0,252.0,75.18428555999569,Emigration
5236,1993,Syrian Arab Republic,Asia,22754.637818100553,13.2231404958679,32.650000000000006,32.2,36.35,7.40000009536743,-11553.0,359814.0,70.193,91.06638445172992,13537060.0,6708290.0,185180.0,35880.0,252.0,73.1021708607841,Emigration
5237,1992,Syrian Arab Republic,Asia,22754.637818100553,11.0091743119265,32.650000000000006,33.7,36.35,6.883333303310254,-11272.0,312352.0,70.263,91.06638445172992,13156406.0,6492292.0,185180.0,35150.0,252.0,71.04658170428772,Emigration
5238,1991,Syrian Arab Republic,Asia,22754.637818100553,9.00000000000004,32.650000000000006,35.2,36.35,6.75,-11960.0,298260.0,70.036,91.06638445172992,12782281.0,6281085.0,185180.0,35770.0,252.0,69.02625013500378,Emigration
5239,1990,Syrian Arab Republic,Asia,22754.637818100553,19.3968672229543,32.650000000000006,36.7,36.35,6.883333303310254,-12182.0,289013.0,69.817,91.06638445172992,12408996.0,6071846.0,185180.0,32390.0,252.0,67.0104546927314,Emigration
5240,1989,Syrian Arab Republic,Asia,22754.637818100553,11.3992172211349,32.650000000000006,38.2,36.35,5.78000020980835,-12471.0,276547.0,69.76,91.06638445172992,12034097.0,5863373.0,185180.0,42524.99993896485,252.0,64.98594340641537,Emigration
5241,1988,Syrian Arab Republic,Asia,22754.637818100553,34.562211981567,32.650000000000006,39.7,36.35,6.883333303310254,-12793.0,269422.0,69.674,91.06638445172992,11657772.0,5655768.0,185180.0,42524.99993896485,252.0,62.95373150448213,Emigration
5242,1987,Syrian Arab Republic,Asia,22754.637818100553,59.4843677088198,32.650000000000006,41.5,36.35,6.883333303310254,-12956.0,261694.0,69.295,91.06638445172992,11281107.0,5449564.0,185180.0,42524.99993896485,252.0,60.919683551139435,Emigration
5243,1986,Syrian Arab Republic,Asia,22754.637818100553,36.0634920634916,32.650000000000006,43.4,36.35,6.883333303310254,-12927.0,255623.0,69.206,91.06638445172992,10907619.0,5246456.0,185180.0,42524.99993896485,252.0,58.902791878172586,Emigration
5244,1985,Syrian Arab Republic,Asia,22754.637818100553,17.2529313232831,32.650000000000006,45.5,36.35,6.883333303310254,-12623.0,295741.0,68.756,91.06638445172992,10540926.0,5048155.0,185180.0,42524.99993896485,252.0,56.92259423263852,Emigration
5245,1984,Syrian Arab Republic,Asia,22754.637818100553,9.22951819475498,32.650000000000006,47.9,36.35,4.69999980926514,-13170.0,274948.0,68.924,91.06638445172992,10183138.0,4855728.0,185180.0,42524.99993896485,252.0,54.99048493357814,Emigration
5246,1983,Syrian Arab Republic,Asia,22754.637818100553,6.12729234088462,32.650000000000006,50.6,36.35,4.23999977111816,-12486.0,269923.0,67.829,91.06638445172992,9835461.0,4669483.0,185180.0,42524.99993896485,252.0,53.11297656334377,Emigration
5247,1982,Syrian Arab Republic,Asia,22754.637818100553,14.3033292231811,32.650000000000006,70.2,36.35,6.883333303310254,-13552.0,249692.0,61.119,91.06638445172992,9510754.0,4495543.0,185180.0,42524.99993896485,252.0,51.359509666270654,Emigration
5248,1981,Syrian Arab Republic,Asia,22754.637818100553,18.3941605839417,32.650000000000006,63.0,36.35,6.883333303310254,-21022.0,217401.0,64.372,91.06638445172992,9203635.0,4329206.0,185180.0,42524.99993896485,252.0,49.7010206285776,Emigration
5249,1980,Syrian Arab Republic,Asia,22754.637818100553,19.2964123998608,32.650000000000006,60.1,36.35,6.883333303310254,-28012.0,212403.0,66.351,91.06638445172992,8898954.0,4156523.0,185180.0,42524.99993896485,252.0,48.05569715952047,Emigration
5250,1979,Syrian Arab Republic,Asia,22754.637818100553,4.55207574654038,32.650000000000006,63.8,36.35,3.79999995231628,-28341.0,206245.0,66.138,91.06638445172992,8600747.0,3988768.0,185180.0,42524.99993896485,252.0,46.44533426935954,Emigration
5251,1978,Syrian Arab Republic,Asia,22754.637818100553,4.80916030534372,32.650000000000006,67.6,36.35,4.5,-26537.0,200775.0,65.806,91.06638445172992,8310217.0,3826689.0,185180.0,42524.99993896485,252.0,44.87642833999352,Emigration
5252,1977,Syrian Arab Republic,Asia,22754.637818100553,11.9658119658116,32.650000000000006,71.6,36.35,5.0,-24316.0,195517.0,63.764,91.06638445172992,8029313.0,3670841.0,185180.0,42524.99993896485,252.0,43.35950426611945,Emigration
5253,1976,Syrian Arab Republic,Asia,22754.637818100553,11.4285714285715,32.650000000000006,75.7,36.35,6.19999980926514,-22324.0,189902.0,63.922,91.06638445172992,7758673.0,3521662.0,185180.0,42524.99993896485,252.0,41.89800734420564,Emigration
5254,1975,Syrian Arab Republic,Asia,22754.637818100553,11.4649681528663,32.650000000000006,80.0,36.35,4.80999994277954,-21100.0,186130.0,63.538,91.06638445172992,7497126.0,3378280.0,185180.0,42524.99993896485,252.0,40.48561399719192,Emigration
